"id","first_name","last_name"
"1168","Darren/Daren","Mueller"
"1169","Dauvit","Broun"
"1170","Dave","Cosca"
"1171","Dave","Della Costa"
"1172","Dave","Gomboc"
"1173","Dave","Lester"
"1176","David","Bamman"
"1177","David","Beavan"
"1178","David","Beel"
"1179","David","Bodenhamer"
"1182","David","Bouvier"
"1183","David","Dubin"
"1184","David","Duke"
"1185","David","Durand"
"1186","David","Golumbia"
"1187","David","Graham"
"1188","David","Green"
"1189","David","Greenbaum"
"1190","David","Jiao"
"1191","David","Johnson"
"1192","David","Johnston"
"1193","David","Kelly"
"1195","David","Kirk"
"1196","David","Lam"
"1197","David","Lassner"
"1198","David","Lechler"
"1199","David","Lewis"
"1202","David","Magier"
"1203","David","Martinson"
"1204","David","McKelvie"
"1205","David","Mimno"
"1206","David","Pansch"
"1207","David","Prytherch"
"1208","David","Robey"
"1209","David","Rumsey"
"1210","David","Saltz"
"1212","David","Sewell"
"1213","David","Tait"
"1214","David","Tcheng"
"1215","David","Weigl"
"1216","David A.","Smith"
"1217","David De","Roure"
"1218","David E.","Goldberg"
"1221","David I","Lewis"
"1222","David I.","Holmes"
"1223","David J.","Birnbaum"
"1224","David J.","Kim"
"1225","David J.","Staley"
"1226","David John","Nathan"
"1227","David Joseph","Wrisley"
"1228","David L.","Hoover"
"1229","David L.","Mealand"
"1230","David Lawrence","Shepard"
"1231","David M","Ratzan"
"1232","David M.","Berry"
"1233","David Michael","Brown"
"1235","David Neel","Smith"
"1237","David S.","Ferriero"
"1239","David William","McClure"
"1240","David-Antoine","Williams"
"1241","Davide","Albanesi"
"1242","Davide","Picca"
"1243","Davor","Ostojic"
"1244","Dawn","Archer"
"1245","Dawn","Childress"
"1246","Dayna","McLeod"
"1247","Dazhi","Chong"
"1248","Dean","Mohamedally"
"1249","Dean","Rehberger"
"1251","Deb","Verhoeven"
"1252","Debbie L.","Rabina"
"1253","Debora","Marques de Matos"
"1255","Deborah","Leem"
"1256","Deborah","Mack"
"1257","Deborah","Van der Plaat"
"1258","Deborah Winthrop","Anderson"
"1259","Debra","Caplan"
"1261","Deena","Engel"
"1262","Deepak","Alok"
"1264","Deirdre","Quinn"
"1265","Delphine","Denis"
"1266","Demmy","Verbeke"
"1267","Dene","Grigar"
"1268","Deneka","MacDonald"
"1269","Denis","Burnham"
"1270","Denis","Crowdy"
"1272","Denise","Malrieu"
"1274","Dennis","Jerz"
"1275","Dennis","Zielke"
"1277","Derek","Hansen"
"1278","Derek","Lewis"
"1279","Derek","McAuley"
"1280","Derek","Ruths"
"1281","Desi","Gonzalez"
"1282","Desiree","Dighton"
"1284","Desislava","Zareva"
"1285","Desmond Allan","Schmidt"
"1287","Devendra Singh","Rajput"
"1288","Devin Cook","Higgins"
"1289","Devon","Elliott"
"1290","Diana","Inkpen"
"1291","Diane","Butler"
"1292","Diane Katherine","Jakacki"
"1293","Dianella","Lombardini"
"1294","Dick","Claésson"
"1296","Diego","Magro"
"1298","Dieter","Metzing"
"1299","Dieter Van","Uytvanck"
"1300","Dietmar","Pravida"
"1302","Dimid","Duchovny"
"1305","Dina","Bacalexi"
"1306","Dinara","Gagarina"
"1307","Dino","Buzzetti"
"1309","Dirk","Roorda"
"1310","Dirk","Van Hulle"
"1311","Dirk","Wintergrün"
"1313","Djamel","Ferhod"
"1314","Dmitri","Evmenov"
"1315","Dmitry","Dolgushin"
"1316","Do-Gil","Lee"
"1317","Dolores","Iorizzo"
"1319","Dolores","Romero-López"
"1320","Domenico","Fiormonte"
"1321","Domingo","Ledezma"
"1322","Dominic","Forest"
"1323","Dominic","Kao"
"1325","Dominic","Price"
"1326","Dominic","Rathbone"
"1327","Dominic","Widdows"
"1328","Dominique","Estival"
"1329","Dominique","Laporte"
"1330","Dominique","Stutzmann"
"1332","Don","Gourley"
"1333","Donald","Rubin"
"1334","Donald","Spaeth"
"1335","Donald F. Merritt","II"
"1336","Donato","Ricci"
"1337","Dongqing","Xie"
"1338","Donna","Gabaccia"
"1339","Donna","Kurtz"
"1340","Donna","Reiss"
"1341","Dorian","Merz"
"1342","Doris","Tausendfreund"
"1343","Dorji","Wangchuk"
"1345","Dorothee","Meister"
"1346","Dorte","Haltrup"
"1347","Dot (Dorothy Carr)","Porter"
"1348","Dotty J","Dye"
"1351","Doug","Oard"
"1352","Doug","Reside"
"1353","Douglas","Armato"
"1354","Douglas","Boyd"
"1355","Douglas","Morgenstern"
"1356","Douglas W.","Knox"
"1357","Douwe","Zeldenrust"
"1360","Drayton Callen","Benner"
"1361","Drew","Baker"
"1362","Drew E.","Vandecreek"
"1366","Duncan","Rowland"
"1367","Dunja","Mladeni?"
"1368","Dustin","Grue"
"1369","Dustin","Smith"
"1370","Dylan","Nagel"
"1372","E. Kyle","Romero"
"1375","Earle","Havens"
"1376","Eckhard","Bick"
"1377","Ed","Folsom"
"1378","Edda","Leopold"
"1379","Edeltraud","Aspöck"
"1380","Eden Shalom","Erez"
"1381","Edgar","Roman Rangel"
"1382","Edith Gwendolyn","Nally"
"1383","Edmund","Balnaves"
"1384","Eduard","Arriaga"
"1385","Eduardo","Rivera"
"1386","Eduardo","Urbina"
"1387","Edward","Bachta"
"1388","Edward","Finn"
"1389","Edward","Jiao"
"1391","Edward","Stratford"
"1392","Edward","Triplett"
"1393","Edward","Vanhoutte"
"1395","Edwin","Brooks"
"1397","Eero","Hyvönen"
"1398","Eetu","Mäkelä"
"1399","Effie F.","Athanassopoulos"
"1400","Eike","Richter"
"1401","Eileen","Abels"
"1402","Elaine","Gan"
"1403","Elaine","Toms"
"1404","Elaine","Westbrooks"
"1405","Elan","Paulson"
"1406","Eleanor Chamberlain","Anthony"
"1407","Eleanor Frances","Dickson"
"1409","Elena","González Blanco-Garcia"
"1412","Elena","Pierazzo"
"1413","Elena","Potapenko"
"1414","Elena","Sidorova"
"1415","Elena I.","Bolshakova"
"1418","Eleni","Pantou-Kikkou"
"1419","Eleonora","Litta"
"1420","Eleonora","Litta Modignani Picozzi"
"1421","Elijah","Gaddis"
"1422","Elijah","Meeks"
"1423","Elika","Ortega"
"1424","Elisa","Beshero-Bondar"
"1426","Elisabeth","Burr"
"1427","Elisabeth","Levain"
"1428","Elisabeth","Steiner"
"1430","Elisabeth Jennifer","Stertzer"
"1431","Elise","Chapoy"
"1432","Elise","Edmonds"
"1433","Elise","Moore"
"1434","Elise","Thorsen"
"1435","Elise","Walther"
"1436","Eliza","Papaki"
"1437","Elizabeth","Clarke"
"1438","Elizabeth","Cornell"
"1439","Elizabeth","Goins"
"1440","Elizabeth","Grove-White"
"1441","Elizabeth","Grumbach"
"1442","Elizabeth","Hopwood"
"1444","Elizabeth","Losh"
"1445","Elizabeth","MacGonagle"
"1446","Elizabeth","Maddock Dillon"
"1447","Elizabeth","McAulay"
"1451","Elizabeth","Vandiver"
"1452","Elizabeth","Yamada"
"1454","Elizabeth Chamberlin","Parke"
"1455","Elizabeth Eleanor Rose","Stewart"
"1457","Elizabeth M.","Lorang"
"1458","Elizabeth Massa","Hoiem"
"1459","Elizabeth Sofia","Lagresa"
"1460","Elizabeth Winfree","Garbee"
"1461","Elizaveta","Kuzmenko"
"1462","Elke","Teich"
"1463","Ellen","Crocker"
"1464","Ellen","Moody"
"1465","Ellen","Strain"
"1466","Ellen","Truxaw"
"1467","Ellen Margrete","Nessheim"
"1468","Elli","Bleeker"
"1470","Elli","Mylonas"
"1471","Elliott","Desmond"
"1472","Elliott","Hall"
"1474","Ellysa","Stern Cahoy"
"1475","Elodie","Faath"
"1476","Els","Stronks"
"1478","Elspeth","Brown"
"1479","Elton","Barker"
"1480","Elvira","Locuratolo"
"1481","Elvira","Wakelnig"
"1482","Elwin","Koster"
"1483","Elyse","Graham"
"1486","Emanuele","Pianta"
"1488","Emiliano","Giovannetti"
"1489","Emiliano","Ricciardi"
"1490","Emilie","Pine"
"1493","Emily","Franzini"
"1494","Emily","Gong"
"1496","Emily Christina","Murphy"
"1497","Emily J.","Rau"
"1498","Emily Kuzneski","Johnson"
"1499","Emily S.","Clark"
"1501","Emma","Barker"
"1503","Emma","Millon"
"1504","Emma","Stewart"
"1505","Emma Annette","Wilson"
"1506","Emmanuel","Chateau"
"1507","Emmanuel","Château-Dutier"
"1508","Emmanuelle","Morlock"
"1509","Empar Espinilla","Buisan"
"1510","Enedina","Ortega"
"1511","Eniko","Tóth"
"1512","Enrica","Salvatori"
"1513","Enrico","Giusti"
"1515","Enrique","Mallen"
"1516","Eoin","Bailey"
"1517","Erhard","Hinrichs"
"1518","Eric","Atwell"
"1519","Eric","Decker"
"1520","Eric","Forcier"
"1521","Eric","Hodgson"
"1522","Eric","Homich"
"1523","Eric","Johnson"
"1524","Eric","Poitras"
"1525","Eric","Rochester"
"1526","Eric","Wernert"
"1527","Eric Andrew","Haswell"
"1529","Eric C.","Kansa"
"1530","Eric F.","Hansen"
"1532","Eric Rutledge","Hoyt"
"1533","Eric Sean","Conner"
"1535","Erica","Fretwell"
"1536","Erica","Pramer"
"1537","Erica Fallon","Cavanaugh"
"1539","Erick Bruce","Peirson"
"1540","Erik","Auer"
"1541","Erik","Fredner"
"1542","Erik","Harloff"
"1543","Erik","Ketzan"
"1544","Erik","Loyer"
"1545","Erik","Radio"
"1546","Erik","Steiner"
"1547","Erik Malcolm","Champion"
"1548","Erik-Jan","Bos"
"1549","Erik-Lân Do","Dinh"
"1550","Erika Leigh","Farr"
"1551","Erin","Connelly"
"1552","Erin","Glass"
"1553","Erin","Patterson"
"1555","Erkki","Heino"
"1557","Ernest","Suyver"
"1558","Ernesto","Mainoldi"
"1559","Ernesto","Miranda"
"1560","Ernesto","Peña"
"1561","Ernesto","Priani Saisó"
"1562","Ernesto","Priego"
"1563","Ernesto Mirando","Trigueros"
"1564","Ernesto Priani","Saisó"
"1565","Ernesto William De","Luca"
"1566","Ersin","Altin"
"1567","Esko","Ikkala"
"1568","Espen","Aarseth"
"1569","Espen S.","Ore"
"1570","Esteban Romero","Frías"
"1571","Estelle","Tieberghien"
"1572","Ethan","Soutar-Rau"
"1573","Ethan","Watrall"
"1575","Etienne","Posthumus"
"1576","Euan","Cochrane"
"1577","Eugene","Chung"
"1578","Eugene","Grois"
"1579","Eugene","Wang"
"1580","Eugene W","Lyman"
"1582","Eugenio","Picchi"
"1583","Eulalia Gasso","Miracle"
"1584","Eun Seo","Jo"
"1585","Eunice","Johnston"
"1586","Eva","Buchi"
"1587","Eva","Portelance"
"1588","Eva Anna","Lenz"
"1589","Evan","Higgins"
"1590","Evan Loren","Brubaker"
"1591","Evanthia","Dimara"
"1592","Ève","Paquette-Bigras"
"1594","Eveline","Wandl-Vogt"
"1595","Evelyn","Breiteneder"
"1596","Evelyn","Gius"
"1597","Everardo","Reyes-Garcia"
"1598","Evgenia","Belyaeva"
"1600","Evgeny","Kim"
"1602","Fabian","Körner"
"1603","Fabio","Ciotti"
"1605","Fabio","Pianesi"
"1606","Fabio","Remondino"
"1607","Fabio","Simenoni"
"1608","Fabio","Vitali"
"1609","Fabiola","Hanna"
"1610","Fabrizio","Borgia"
"1611","Fabrizio","Franceschini"
"1614","Fatiha","Idmhand"
"1616","Faye","Thompson"
"1617","Federico","Boschetti"
"1618","Federico","Caria"
"1619","Federico","Meschini"
"1620","Federico","Nanni"
"1621","Federico","Peinado"
"1624","Feicheng","Ma"
"1625","Fekla","Tolstoy"
"1626","Felicitas","Haas"
"1627","Felix","Lange"
"1628","Felix","Lohmeier"
"1629","Felix","Sasaki"
"1630","Felix","Zimmerman"
"1631","Fenella G","France"
"1632","Fernando","Sancho-Caparrini"
"1633","Fernando Gonzalez","Moreno"
"1634","Filipe","Castro"
"1635","Filippo","Fonio"
"1636","Fiona","Douglas"
"1637","Fiona","Martin"
"1638","Fiona","Suwana"
"1639","Fiona","Tweedie"
"1640","Fionntan Mac","Caba"
"1641","Floor","Buschenhenke"
"1642","Florence","Clavaud"
"1643","Florence","Le Priol"
"1644","Florentina","Armaselu"
"1645","Florian","Barth"
"1646","Florian","Heimerl"
"1647","Florian","Niebling"
"1649","Florian","Willems"
"1652","Foaad","Khosmood"
"1653","Folgert","Karsdorp"
"1654","Fons","Verbeek"
"1656","Fotis","Jannidis"
"1657","Fouad","Slimane"
"1659","Franca","Ferarri-Bridgers"
"1660","Frances","Condron"
"1661","Frances","McDonald"
"1664","Francesca","Di Donato"
"1665","Francesca","Frontini"
"1666","Francesca","Giannetti"
"1667","Francesca","Morselli"
"1668","Francesca","Tomasi"
"1669","Francesco","Beretta"
"1671","Francesco","Nucci"
"1672","Francesco","Piazza"
"1676","Francis","Halsall"
"1677","Francis","McManamon"
"1678","Francisco","Mondaca"
"1680","Francisco Javier","Carreras Riudavets"
"1681","Francisco Pinto","Puerto"
"1683","Franck","Bauchard"
"1684","Franco","Moretti"
"1685","François Dominic","Laramée"
"1686","Françoise","Deconinck-Brossard"
"1687","Frank","Abromeit"
"1688","Frank","Binder"
"1689","Frank","Elavsky"
"1690","Frank","Fischer"
"1691","Frank","Harbers"
"1692","Frank","Henze"
"1693","Frank","Klaassen"
"1696","Frank","Puppe"
"1697","Frank","Queens"
"1698","Frank","Rinaldo"
"1701","Frank","Wiegand"
"1702","Frans","Wiering"
"1703","Franz","Kurfess"
"1704","Franz","Manni"
"1706","Franziska","Pannach"
"1707","Franziska","Schloots"
"1708","Fraser","Dallachy"
"1710","Fred","Gibbs"
"1711","Fred","Moody"
"1712","Frédéric","Allemand"
"1714","Frédéric","Clavert"
"1715","Frédéric","Glorieux"
"1716","Frédéric","Kaplan"
"1717","Frederik","Baumgardt"
"1718","Frederik","Elwert"
"1719","Frederike","Neuber"
"1721","Frédérique","Mélanie-Bécquet"
"1722","Frédérique","Muscinesi"
"1723","Fredrik","Norén"
"1724","Fredrik","Palm"
"1727","Friedrich","Meins"
"1728","Friedrich","Pukelsheim"
"1730","Fuminori","Kimura"
"1731","Fuxin","Li"
"1733","Gábor","Olaszy"
"1734","Gábor","Palkó"
"1735","Gábor Mihály","Tóth"
"1736","Gabriel","Belyak"
"1737","Gabriel","Bodard"
"1738","Gabriel","Mckee"
"1739","Gabriel","Viehhauser-Mery"
"1740","Gabriel","Weaver"
"1741","Gabriel","Wolfenstein"
"1742","Gabriel Anderson","Hankins"
"1743","Gabriela","Redwine"
"1744","Gabriela","Rotari"
"1745","Gabriela","Vulcu"
"1746","Gabriele","Rossi Rognoni"
"1748","Gabriella","Giannachi"
"1749","Gabrielle","Kirilloff"
"1750","Gabrio","Girardi"
"1752","Galina","Mozhaeva"
"1753","Garmaabazar","Khaltarkhuu"
"1754","Garth","Green"
"1755","Gary","Clambey"
"1756","Gary","Munnelly"
"1757","Gary","Priestnall"
"1758","Gary","Shawver"
"1759","Gary","Stringer"
"1760","Gary F.","Simons"
"1761","Gary K.K.","Chan"
"1762","Gaurav","Kejriwal"
"1764","Gautier","Poupeau"
"1765","Gavan","McCarthy"
"1766","Gavin","Bannerman"
"1767","Geert","Kessels"
"1769","Gemma","Webster"
"1771","Geneva","Henry"
"1772","Geng","Zhao"
"1773","Geoff","Roeder"
"1774","Geoffrey","Rockwell"
"1775","Geoffrey Clive","Williams"
"1777","Geoffroy","Noël"
"1779","Georg","Rehm"
"1780","Georg","Vogeler"
"1781","George","Buchanan"
"1782","George","Lucchese"
"1783","George","Mikros"
"1784","George","Welling"
"1785","George","Williams"
"1786","George K.","Thiruvathukal"
"1787","Georges","Arnaout"
"1788","Georgeta","Bordea"
"1789","Georgina","Goodlander"
"1790","Georgina","Guy"
"1791","Georgina Gabriela","Gluzman"
"1792","Georgiou","Stelios"
"1793","Ger","Reesink"
"1794","Gerald","Cohen"
"1795","Gerald","Gannod"
"1797","Gerard","Lynch"
"1799","Gerben","Westerhof"
"1800","Gerd","Willée"
"1801","Gerhard","Brey"
"1802","Gerhard","Heyer"
"1803","Gerhard","Lauer"
"1804","Gerik","Scheuermann"
"1805","Gerlinde","Schneider"
"1806","Gernot","Höflechner"
"1809","Gerrit","Brüning"
"1813","Gertjan","Filarski"
"1814","Gesche","Joost"
"1815","Gethin Powell","Rees"
"1816","Ghislain","Sillaume"
"1818","Ghislaine","Chabert"
"1820","Giancarlo","Buomprisco"
"1821","GIla","Prebor"
"1822","Gilberte","Furstenberg"
"1823","Giles","Bergel"
"1824","Gilles","Blanchard"
"1825","Gilles","Caporossi"
"1826","Gillian","Ayers"
"1827","Gillian","Furlong"
"1830","Gina","Cortopassi"
"1831","Ginestra","Ferraro"
"1832","Giorgio","Agugiaro"
"1833","Giorgio","Caviglia"
"1835","Giorgio","Uboldi"
"1836","Giovanna","Ceserani"
"1837","Giovanna","Roz Gastad"
"1838","Giovanni","Colavizza"
"1840","Giovanni","Prinzivalli"
"1842","Girish Nath","Jha"
"1843","Gisela","Minn"
"1844","Giulia","Benotto"
"1845","Giulia","Musolino"
"1847","Giuliano","Pascucci"
"1848","Giulio","Andreini"
"1850","Giuseppe","Abrami"
"1851","Giuseppe","Celano"
"1852","Giuseppe","La Rocca"
"1853","Glauco","Mantegari"
"1854","Glen","Worthey"
"1855","Glenn H.","Roe"
"1856","Go","Sugimoto"
"1857","Gordon","Darroch"
"1858","Goyama","Rintaro"
"1859","Grace","Fong"
"1860","Grace","Mallon"
"1861","Grace","Muzny"
"1862","Grace","Thomas"
"1864","Graham","Barwell"
"1865","Graham","Fereday"
"1866","Graham","Klyne"
"1867","Graham Alexander","Sack"
"1869","Grant","De Lozier"
"1871","Grant","Pickett"
"1872","Grant","Sherrick"
"1873","Grant","Wythoff"
"1874","Grant Leyton","Neal"
"1875","Grant Leyton","Simpson"
"1876","Grazyna","Cooper"
"1877","Greg","Coulombe"
"1878","Greg","Lessard"
"1879","Greg","Lord"
"1880","Greg","Newton"
"1881","Greg","Pape"
"1882","Greg","Simpson"
"1883","Greg","Tunink"
"1884","Greg","VanHoosier-Carey"
"1886","Gregor","Leban"
"1887","Gregor","Middell"
"1889","Gregory","Dessart"
"1890","Gregory","Heyworth"
"1891","Gregory","Marcus"
"1893","Gregory","Toner"
"1894","Grégory","Bahde"
"1895","Grégory","Tible"
"1896","Gregory John","Tunink"
"1897","Gregory R.","Crane"
"1898","Greta","Franzini"
"1899","Gretchen","Gueguen"
"1900","Gretchen","Umholtz"
"1901","Griff","Richards"
"1902","Grigori","Sidorov"
"1903","Guangchen","Ruan"
"1905","Guenter","Waibel"
"1906","Guenther","Goerz"
"1907","Guido","Bologna"
"1910","Guillaume","Plique"
"1912","Guillermo","Chávez"
"1913","Guiseppe","Longobardi"
"1914","Gulcan","Can"
"1915","Gun-Britt","Kohler"
"1916","Gunter","Vasold"
"1917","Guoqiang","Li"
"1919","Gurpreet","Singh"
"1920","Gustaf","Templehoff"
"1921","Gustavo Rodriguez","Rodriguez"
"1923","Gwendolyn","Midlo Hall"
"1924","Gwendolyn","Nally"
"1925","H. Lewis","Ulman"
"1926","H. Roued","Olsen"
"1928","Hafed","Walda"
"1929","Hailey","Mooney"
"1930","Hajime","Murai"
"1933","Hamed M.","Alhoori"
"1934","Hammou","Fadili"
"1935","Han","Sloetjes"
"1936","Hanna","Diamond"
"1937","Hanna Kipnis","King"
"1939","Hannah","Goodwin"
"1940","Hannah","Healy"
"1941","Hannah","Kermes"
"1942","Hannah","Little"
"1943","Hannah","Petrie"
"1944","Hannah","Walser"
"1945","Hannah C.","Griggs"
"1946","Hannah L.","Jacobs"
"1947","Hannah Scates","Kettler"
"1948","Hannes","Kahl"
"1949","Hanno","Biber"
"1950","Hans","Brandhorst"
"1951","Hans","Poshcman"
"1952","Hans","van Halteren"
"1953","Hans Walter","Gabler"
"1954","Hans-Ulrich","Krieger"
"1955","Hao","Sun"
"1956","Hao","Wei"
"1957","Hao-Syong","Liu"
"1959","Harald","Hammarström"
"1960","Harald","Lüngen"
"1961","Hardik","Vala"
"1962","Harish","Srinivasan"
"1963","Harold","Hendricks"
"1964","Harold","Short"
"1965","Harriett Elizabeth","Green"
"1966","Harris","Wu"
"1967","Harry","Schmidt"
"1968","Hart","Cohen"
"1969","Haruko","Takahashi"
"1970","Harvey","Quamen"
"1971","Hatem Mousselly","Sergieh"
"1972","Hayco","de Jong"
"1973","Heather","Graves"
"1974","Heather","Hill"
"1975","Heather","Hobma"
"1976","Heather","Richards-Rissetto"
"1977","Heather","Wolfe"
"1978","Heather","Zwicker"
"1980","Hege","Roivainen"
"1981","Hege","Stensrud Høsøien"
"1982","Heidi","Wendts"
"1984","Heidrun","Feldmann"
"1985","Heike","Zinsmeister"
"1986","Heimo","Rainer"
"1989","Helen","Aguera"
"1990","Helen","Armstrong"
"1991","Helen","Beetham"
"1992","Helen","Dodd"
"1993","Helen","Graham-Matheson"
"1994","Helen","Morgan"
"1995","Helen","O'Neill"
"1996","Helen","Petrie"
"1997","Helen","Tibbo"
"1998","Helena","Bermúdez Sabel"
"1999","Helena","Francke"
"2000","Hélène","Beauchef"
"2001","Hélène","Bégnis"
"2003","Hélène","Crombet"
"2005","Helene C.","Williams"
"2006","Helge","Kminek"
"2007","Heli Johanna","Kautonen"
"2008","Helma","Dik"
"2009","Helmut","Harbrecht"
"2013","Henning","Lobin"
"2014","Henriette","Partzsch"
"2015","Henriette","Roued-Cunliffe"
"2016","Henrihs","Soms"
"2017","Henrik","Mouritsen"
"2018","Henry","Lowood"
"2019","Herbert","Hrachovec"
"2020","Herbert","Van de Sompel"
"2021","Herman","Stehouwer"
"2022","Herman","Teule"
"2023","Hermann","Moisl"
"2025","Heunggyu","Kim"
"2029","Hieke","Huistra"
"2030","Hilary","Green"
"2032","Hilary","Thorsen"
"2033","Hilde","Bøe"
"2034","Hilde M.","Hoogenboom"
"2035","Hildelies","Balk"
"2036","Hiromasa","Nakatani"
"2037","Hiroshi","Okamoto"
"2038","Hiroyuki","Akama"
"2042","Hongshan","Li"
"2043","Hongsu (Henry)","Wang"
"2044","Horst","Bunke"
"2045","Hou-Ieong","Ho"
"2046","Howard","Chen"
"2047","Howard","Hotson"
"2048","Howard D.","White"
"2049","Hsieh-Chang","Tu"
"2051","Hsin-Liang","Chen"
"2052","Hsin-Yu","Kuo"
"2053","Hsing-Yu","Chang"
"2054","Hsiung-Ming","Liao"
"2058","Hubert Léveillé","Gauvin"
"2059","Huei-ling","Lai"
"2060","Hugh","Cayless"
"2061","Hugh","Craig"
"2062","Hugh","Denard"
"2063","Hugh A G","Houghton"
"2065","Hui","Su"
"2068","Hussein","Keshani"
"2070","I-Chun","Fan"
"2071","Iain","Brown"
"2072","Ian","Anderson"
"2073","Ian","Gregory"
"2074","Ian","Gunn"
"2075","Ian","Hunter"
"2076","Ian","Lancashire"
"2077","Ian","McCrabb"
"2078","Ian","Milligan"
"2079","Ian","Rowlands"
"2080","Ian R.","Johnson"
"2081","Ibrahim","Almajai"
"2082","Ibrahima","Thiaw"
"2083","Ichiro","Fujinaga"
"2084","Ida","Nijenhuis"
"2085","Idan","Dershowitz"
"2087","Ikka","Hanski"
"2088","Ilaria","Tiezzi"
"2090","Ilhwan","Kim"
"2091","Ilkka","Juuso"
"2092","Ilse","Neirinck"
"2093","Ilze","Lace"
"2096","Iñaki","Alegria"
"2098","Ines","Schiller"
"2099","Inge","Zwart"
"2100","Ingeborg","van Vugt"
"2101","Ingo","Börner"
"2102","Ingo","Caesar"
"2103","Ingrid","Daneker"
"2104","Ingrid","Falkenberg"
"2105","Ingrid","Hove"
"2107","Ingrida","Vosyliute"
"2108","Ingvald","Aarstein"
