"id","work","keyword"
"1604","1933","132"
"1605","1934","3011"
"1606","1934","2756"
"1607","1934","2357"
"1608","1934","382"
"1609","1935","962"
"1610","1935","2117"
"1611","1935","2118"
"1612","1936","1760"
"1613","1936","491"
"1614","1936","1176"
"1615","1936","921"
"1616","1936","990"
"1617","1937","2089"
"1618","1937","942"
"1619","1937","850"
"1620","1937","2135"
"1621","1937","2555"
"1622","1938","1097"
"1624","1938","2767"
"1626","1938","1012"
"1627","1939","1890"
"1628","1939","2204"
"1629","1939","2393"
"1630","1939","1434"
"1631","1939","2684"
"1632","1940","520"
"1633","1940","297"
"1635","1940","2929"
"1636","1941","1265"
"1637","1941","1747"
"1638","1941","1062"
"1639","1942","2953"
"1641","1942","819"
"1642","1943","2409"
"1643","1943","2017"
"1644","1943","124"
"1645","1943","2241"
"1646","1944","130"
"1647","1944","1019"
"1648","1944","662"
"1649","1945","2746"
"1650","1945","1373"
"1651","1946","2920"
"1652","1946","653"
"1653","1946","2478"
"1654","1946","1202"
"1655","1946","2614"
"1656","1946","1590"
"1658","1947","1192"
"1659","1947","2383"
"1660","1947","3025"
"1661","1947","2035"
"1662","1948","905"
"1663","1948","835"
"1664","1949","2767"
"1665","1949","964"
"1666","1949","957"
"1667","1949","839"
"1668","1950","2919"
"1669","1950","1072"
"1670","1950","2994"
"1671","1950","2364"
"1672","1950","702"
"1673","1951","617"
"1675","1951","2677"
"1676","1952","2878"
"1677","1953","2884"
"1678","1953","1989"
"1679","1953","1673"
"1681","1953","2932"
"1682","1954","2199"
"1683","1954","1996"
"1684","1954","68"
"1685","1954","1612"
"1686","1955","2938"
"1687","1955","555"
"1688","1955","667"
"1689","1955","2045"
"1690","1956","913"
"1691","1956","567"
"1692","1956","1146"
"1693","1956","1148"
"1694","1956","572"
"1695","1957","2713"
"1696","1957","714"
"1697","1957","738"
"1698","1957","2743"
"1699","1958","142"
"1700","1958","1106"
"1701","1958","150"
"1702","1958","2396"
"1703","1958","156"
"1704","1959","1696"
"1705","1959","2501"
"1706","1959","2919"
"1708","1959","1845"
"1709","1960","173"
"1710","1960","2191"
"1711","1961","938"
"1712","1961","2877"
"1713","1961","1823"
"1714","1962","745"
"1715","1962","2826"
"1716","1962","382"
"1717","1962","2063"
"1718","1963","1859"
"1719","1963","2890"
"1720","1963","565"
"1721","1963","1366"
"1723","1964","153"
"1724","1964","1603"
"1725","1964","2164"
"1726","1964","230"
"1727","1965","2020"
"1728","1965","1068"
"1729","1965","846"
"1730","1965","212"
"1731","1965","2747"
"1732","1966","451"
"1733","1966","1108"
"1734","1966","2053"
"1735","1966","1806"
"1736","1967","132"
"1737","1967","2757"
"1738","1967","2118"
"1739","1967","1860"
"1740","1967","1432"
"1741","1968","2024"
"1742","1968","1996"
"1743","1968","940"
"1744","1968","1462"
"1745","1968","503"
"1746","1969","1432"
"1747","1969","2370"
"1748","1969","2661"
"1749","1969","1989"
"1750","1970","2054"
"1751","1970","487"
"1752","1970","2796"
"1753","1970","2289"
"1755","1971","562"
"1756","1971","2707"
"1757","1971","85"
"1758","1971","1912"
"1759","1971","2909"
"1760","1972","2688"
"1763","1972","2295"
"1764","1973","1505"
"1766","1973","1072"
"1767","1973","3028"
"1768","1973","2199"
"1769","1974","2919"
"1770","1974","236"
"1771","1974","335"
"1772","1974","819"
"1773","1974","2523"
"1774","1975","2960"
"1775","1975","1986"
"1776","1975","1756"
"1777","1975","917"
"1778","1976","1320"
"1779","1976","1105"
"1780","1976","1810"
"1781","1976","2360"
"1782","1976","2717"
"1783","1977","1220"
"1784","1977","532"
"1785","1977","1046"
"1786","1977","135"
"1787","1978","99"
"1788","1978","1845"
"1789","1978","2110"
"1790","1978","1263"
"1791","1979","2761"
"1792","1979","2667"
"1793","1979","703"
"1794","1980","2720"
"1795","1980","1608"
"1796","1980","2362"
"1797","1980","1564"
"1798","1980","1054"
"1799","1981","1760"
"1800","1981","1242"
"1801","1981","2280"
"1802","1982","614"
"1803","1982","231"
"1804","1982","236"
"1805","1982","276"
"1806","1982","1656"
"1807","1983","2171"
"1808","1983","749"
"1809","1983","382"
"1810","1983","1303"
"1811","1984","97"
"1812","1984","651"
"1813","1984","2933"
"1814","1984","1577"
"1815","1985","1553"
"1816","1985","1842"
"1817","1985","1260"
"1818","1985","429"
"1819","1986","2736"
"1820","1986","2492"
"1821","1986","2767"
"1822","1987","2793"
"1823","1987","556"
"1824","1987","2374"
"1825","1987","519"
"1826","1988","1892"
"1828","1988","330"
"1829","1988","1740"
"1830","1988","120"
"1831","1989","2274"
"1832","1989","948"
"1833","1989","1631"
"1834","1990","2018"
"1835","1990","987"
"1836","1990","1660"
"1837","1991","2667"
"1838","1991","1627"
"1839","1991","988"
"1840","1991","1655"
"1841","1992","1408"
"1842","1992","66"
"1843","1992","47"
"1844","1992","2168"
"1845","1992","382"
"1846","1993","2561"
"1847","1993","451"
"1848","1993","2667"
"1849","1993","2893"
"1850","1993","59"
"1851","1994","1447"
"1852","1994","1901"
"1853","1994","749"
"1854","1994","2518"
"1855","1994","1432"
"1856","1995","1121"
"1857","1995","2665"
"1858","1995","1807"
"1859","1995","2777"
"1861","1996","1280"
"1862","1996","1605"
"1863","1996","629"
"1864","1997","1882"
"1865","1997","2995"
"1866","1997","2836"
"1867","1998","248"
"1868","1998","2242"
"1869","1998","909"
"1870","1998","2181"
"1871","1999","2608"
"1872","1999","2390"
"1873","1999","1530"
"1874","1999","476"
"1875","1999","1502"
"1876","2000","966"
"1877","2000","877"
"1878","2000","3034"
"1879","2000","125"
"1880","2000","2782"
"1882","2001","315"
"1883","2001","1950"
"1884","2001","1655"
"1885","2002","774"
"1886","2002","1739"
"1887","2002","1294"
"1888","2002","2966"
"1889","2002","1975"
"1891","2003","1767"
"1892","2003","850"
"1893","2003","2418"
"1894","2003","2396"
"1895","2004","1809"
"1896","2004","1651"
"1897","2004","228"
"1899","2005","960"
"1900","2005","1060"
"1901","2005","2118"
"1902","2005","2703"
"1903","2005","2320"
"1904","2006","614"
"1905","2006","140"
"1906","2006","2350"
"1908","2006","157"
"1909","2007","2948"
"1912","2007","3028"
"1913","2007","732"
"1915","2008","553"
"1916","2008","555"
"1918","2008","122"
"1919","2009","2309"
"1920","2009","2919"
"1921","2009","2664"
"1922","2009","2283"
"1923","2009","1808"
"1924","2009","982"
"1926","2010","1760"
"1927","2010","2280"
"1928","2010","1226"
"1929","2010","1807"
"1930","2010","2291"
"1931","2011","1755"
"1932","2011","1701"
"1934","2011","2767"
"1935","2012","3009"
"1936","2012","2665"
"1937","2012","1806"
"1938","2012","1809"
"1939","2012","857"
"1941","2013","914"
"1942","2013","3027"
"1943","2013","26"
"1945","2013","798"
"1946","2014","209"
"1947","2014","1786"
"1948","2014","134"
"1949","2014","2566"
"1950","2015","514"
"1951","2015","1879"
"1952","2016","1672"
"1954","2016","1998"
"1956","2017","382"
"1957","2017","579"
"1958","2017","2006"
"1959","2017","2169"
"1960","2017","2014"
"1962","2018","2268"
"1964","2018","263"
"1965","2019","518"
"1966","2019","615"
"1967","2019","460"
"1968","2019","1595"
"1969","2019","2590"
"1970","2020","1350"
"1971","2021","2837"
"1972","2021","2604"
"1973","2021","2829"
"1974","2021","1327"
"1975","2022","1767"
"1976","2023","2312"
"1977","2023","1961"
"1979","2023","781"
"1980","2023","2009"
"1981","2024","132"
"1982","2024","108"
"1983","2024","2008"
"1984","2024","122"
"1985","2024","573"
"1987","2025","2025"
"1988","2025","2522"
"1989","2025","367"
"1990","2026","1763"
"1992","2026","555"
"1993","2026","2478"
"1994","2026","255"
"1995","2027","1344"
"1996","2027","99"
"1997","2027","892"
"1998","2027","1631"
"1999","2028","2913"
"2000","2028","1126"
"2001","2028","77"
"2002","2028","2095"
"2003","2028","2006"
"2004","2029","2112"
"2005","2029","666"
"2006","2029","2850"
"2007","2029","1882"
"2008","2030","362"
"2009","2030","2026"
"2010","2030","850"
"2011","2030","2136"
"2012","2030","61"
"2013","2031","2414"
"2014","2031","3028"
"2015","2031","1365"
"2016","2031","725"
"2017","2031","798"
"2018","2032","1818"
"2019","2032","515"
"2021","2032","1967"
"2023","2033","1237"
"2024","2033","1806"
"2025","2033","2790"
"2026","2034","163"
"2027","2034","2472"
"2028","2034","2160"
"2029","2034","2161"
"2030","2034","2364"
"2031","2035","1410"
"2032","2035","838"
"2033","2035","1998"
"2035","2035","1140"
"2036","2035","85"
"2037","2035","2940"
"2038","2036","1668"
"2039","2036","1644"
"2040","2036","1077"
"2041","2037","99"
"2042","2037","742"
"2043","2037","1453"
"2044","2037","1679"
"2046","2038","2984"
"2047","2038","2667"
"2049","2038","2581"
"2050","2038","440"
"2051","2039","168"
"2052","2039","1956"
"2053","2039","1736"
"2054","2040","99"
"2055","2040","542"
"2056","2040","362"
"2057","2040","3023"
"2058","2040","382"
"2059","2041","2744"
"2060","2041","1195"
"2061","2041","2157"
"2062","2042","1760"
"2063","2042","2551"
"2064","2042","717"
"2065","2042","2095"
"2066","2043","2633"
"2067","2043","2825"
"2068","2043","2508"
"2069","2043","1969"
"2071","2044","9"
"2072","2044","1697"
"2073","2044","2101"
"2074","2044","1561"
"2075","2045","382"
"2076","2045","99"
"2077","2045","2494"
"2079","2045","2526"
"2080","2046","717"
"2081","2046","205"
"2082","2046","1683"
"2083","2046","666"
"2084","2046","1627"
"2085","2047","994"
"2086","2047","717"
"2087","2047","1361"
"2088","2047","819"
"2089","2047","21"
"2090","2048","1760"
"2092","2048","1700"
"2093","2048","3016"
"2094","2049","2245"
"2095","2049","842"
"2096","2049","811"
"2097","2049","151"
"2098","2049","60"
"2099","2050","2690"
"2100","2050","715"
"2101","2051","2641"
"2102","2051","906"
"2103","2051","555"
"2104","2052","1378"
"2105","2052","1947"
"2106","2052","2444"
"2108","2052","1627"
"2110","2054","2072"
"2111","2054","69"
"2112","2054","2382"
"2113","2055","872"
"2115","2055","901"
"2118","2056","2698"
"2119","2056","666"
"2120","2056","637"
"2122","2057","2985"
"2123","2057","1899"
"2124","2057","1260"
"2125","2057","2417"
"2126","2057","1278"
"2128","2058","1260"
"2130","2059","1168"
"2132","2059","2685"
"2133","2059","2806"
"2136","2060","695"
"2137","2061","48"
"2138","2061","571"
"2139","2061","1108"
"2140","2062","2147"
"2141","2062","132"
"2142","2062","363"
"2144","2062","2512"
"2145","2062","3028"
"2146","2062","2454"
"2147","2062","55"
"2149","2062","2143"
"2150","2063","2736"
"2151","2063","650"
"2153","2063","1806"
"2154","2064","2768"
"2155","2064","850"
"2156","2064","851"
"2157","2064","1011"
"2158","2064","58"
"2159","2065","1255"
"2160","2065","1451"
"2161","2065","2003"
"2162","2065","783"
"2163","2066","610"
"2164","2066","2898"
"2165","2066","626"
"2166","2067","2498"
"2167","2067","419"
"2168","2067","838"
"2169","2067","855"
"2170","2067","2619"
"2171","2068","1955"
"2172","2068","2244"
"2173","2068","526"
"2174","2068","2356"
"2175","2068","2325"
"2176","2069","2018"
"2177","2069","2118"
"2178","2069","2504"
"2179","2069","2543"
"2180","2069","1651"
"2181","2070","113"
"2182","2070","1412"
"2183","2070","2761"
"2184","2071","1664"
"2185","2071","1601"
"2186","2071","1314"
"2187","2071","2432"
"2188","2072","451"
"2189","2072","2536"
"2190","2072","651"
"2191","2072","1647"
"2192","2072","59"
"2193","2073","2027"
"2194","2073","301"
"2195","2073","2579"
"2196","2073","985"
"2197","2073","382"
"2198","2074","2580"
"2199","2074","694"
"2200","2074","2327"
"2202","2074","382"
"2203","2075","451"
"2207","2075","1567"
"2208","2076","2150"
"2209","2076","236"
"2211","2076","85"
"2212","2076","2967"
"2213","2077","1922"
"2214","2077","2417"
"2215","2077","2227"
"2216","2077","2043"
"2217","2077","1631"
"2218","2078","2306"
"2219","2078","2597"
"2220","2078","1310"
"2222","2079","1797"
"2223","2079","2602"
"2224","2079","557"
"2225","2079","2868"
"2226","2080","1697"
"2227","2080","743"
"2228","2080","1238"
"2230","2080","2525"
"2231","2081","1216"
"2232","2081","1760"
"2233","2081","437"
"2234","2082","801"
"2235","2082","2787"
"2236","2082","3013"
"2237","2082","2022"
"2239","2083","2099"
"2240","2083","2036"
"2241","2083","1749"
"2242","2084","2520"
"2244","2084","2041"
"2245","2084","590"
"2246","2085","2088"
"2247","2085","362"
"2248","2085","91"
"2249","2085","2684"
"2250","2085","2111"
"2251","2086","2905"
"2252","2086","2362"
"2253","2086","606"
"2254","2087","602"
"2255","2087","2955"
"2256","2087","1957"
"2257","2088","99"
"2258","2088","1132"
"2259","2088","2221"
"2260","2088","1486"
"2261","2088","2334"
"2262","2089","3024"
"2263","2089","2037"
"2265","2090","2861"
"2266","2090","643"
"2267","2090","1253"
"2269","2091","140"
"2270","2091","2451"
"2271","2091","215"
"2272","2091","1017"
"2273","2091","1018"
"2274","2091","1021"
"2275","2092","2107"
"2276","2092","146"
"2277","2092","1331"
"2278","2092","2484"
"2280","2093","355"
"2281","2093","1679"
"2282","2093","1108"
"2283","2093","1951"
"2284","2094","2843"
"2285","2094","915"
"2287","2094","1439"
"2288","2095","1333"
"2289","2095","694"
"2290","2095","984"
"2291","2095","1597"
"2292","2095","702"
"2293","2096","777"
"2294","2096","1809"
"2295","2096","2034"
"2296","2096","1337"
"2297","2096","1694"
"2298","2097","132"
"2299","2097","2732"
"2300","2097","173"
"2301","2097","2901"
"2302","2097","2457"
"2303","2098","2862"
"2304","2098","2098"
"2306","2098","1670"
"2307","2099","2761"
"2308","2099","579"
"2309","2099","2014"
"2310","2099","2006"
"2311","2100","275"
"2312","2100","2684"
"2313","2100","573"
"2314","2101","3041"
"2315","2101","290"
"2316","2101","140"
"2317","2101","2517"
"2318","2101","661"
"2319","2102","2681"
"2320","2102","2694"
"2321","2102","2723"
"2322","2102","2686"
"2323","2103","1390"
"2325","2103","977"
"2326","2103","1845"
"2327","2103","1723"
"2328","2104","2240"
"2329","2104","1857"
"2330","2104","2789"
"2331","2104","1865"
"2332","2104","1274"
"2333","2105","389"
"2334","2105","934"
"2336","2105","1998"
"2337","2105","975"
"2338","2105","1618"
"2339","2105","2645"
"2340","2106","1603"
"2341","2106","382"
"2342","2107","2169"
"2343","2107","382"
"2346","2108","2919"
"2347","2109","248"
"2348","2109","2684"
"2349","2109","1110"
"2350","2109","1679"
"2353","2110","1063"
"2355","2111","2247"
"2356","2111","1969"
"2357","2111","2833"
"2358","2111","125"
"2359","2112","2305"
"2360","2112","1348"
"2361","2112","1197"
"2362","2112","1342"
"2364","2113","2243"
"2365","2113","269"
"2366","2113","2478"
"2368","2114","1060"
"2369","2114","2117"
"2370","2114","2118"
"2371","2114","1769"
"2372","2114","2355"
"2373","2115","932"
"2374","2115","2565"
"2375","2115","2118"
"2376","2115","2667"
"2377","2115","2767"
"2378","2115","1691"
"2379","2115","2684"
"2380","2116","745"
"2382","2116","1989"
"2384","2117","1056"
"2385","2117","355"
"2386","2117","2568"
"2387","2117","1421"
"2388","2117","2767"
"2389","2118","384"
"2390","2118","915"
"2391","2118","1914"
"2393","2118","1695"
"2394","2119","1987"
"2395","2119","2088"
"2396","2119","1390"
"2397","2119","2417"
"2398","2119","2740"
"2399","2120","2752"
"2400","2120","2748"
"2401","2120","2654"
"2402","2120","2103"
"2403","2121","2407"
"2405","2121","1520"
"2406","2121","726"
"2407","2121","763"
"2408","2122","1728"
"2409","2122","2667"
"2410","2123","138"
"2411","2123","838"
"2412","2123","655"
"2413","2124","801"
"2414","2124","2498"
"2415","2124","3011"
"2416","2124","3049"
"2417","2124","2859"
"2418","2125","1240"
"2419","2125","498"
"2420","2125","2400"
"2422","2126","2851"
"2423","2126","2920"
"2424","2126","236"
"2425","2126","1234"
"2426","2126","2684"
"2427","2127","145"
"2429","2127","1107"
"2430","2127","1174"
"2431","2128","2419"
"2432","2128","1667"
"2433","2129","1859"
"2434","2129","2888"
"2435","2129","122"
"2436","2129","477"
"2437","2129","922"
"2438","2130","1651"
"2439","2130","2667"
"2440","2130","451"
"2442","2131","1473"
"2443","2131","365"
"2444","2131","1811"
"2445","2131","2327"
"2447","2131","1052"
"2448","2132","1958"
"2449","2132","2888"
"2450","2132","592"
"2451","2132","1848"
"2452","2132","95"
"2454","2133","617"
"2455","2133","1086"
"2456","2133","1959"
"2457","2134","2209"
"2458","2134","236"
"2459","2134","1199"
"2460","2134","2131"
"2462","2135","99"
"2463","2135","903"
"2465","2135","1583"
"2466","2135","2961"
"2467","2136","2731"
"2468","2136","2992"
"2470","2136","1022"
"2471","2136","1343"
"2472","2137","1920"
"2473","2137","2663"
"2474","2137","2188"
"2475","2137","2416"
"2476","2137","1332"
"2477","2138","2483"
"2478","2139","2870"
"2479","2139","1453"
"2481","2140","1901"
"2483","2140","291"
"2484","2140","165"
"2485","2141","1518"
"2487","2141","228"
"2488","2141","1276"
"2489","2142","2661"
"2491","2142","90"
"2492","2142","125"
"2493","2142","767"
"2494","2143","448"
"2495","2143","1299"
"2496","2143","629"
"2497","2143","2684"
"2498","2143","701"
"2499","2144","2889"
"2500","2144","1918"
"2501","2144","1734"
"2502","2145","1696"
"2503","2145","1377"
"2505","2145","1942"
"2506","2145","383"
"2507","2146","1676"
"2508","2146","461"
"2509","2146","2902"
"2510","2146","2733"
"2511","2147","1806"
"2512","2147","1807"
"2513","2147","2736"
"2514","2147","439"
"2515","2147","1304"
"2516","2148","1547"
"2517","2148","1542"
"2518","2149","2498"
"2519","2149","266"
"2520","2149","748"
"2521","2149","1331"
"2522","2149","374"
"2523","2150","928"
"2524","2150","793"
"2525","2150","995"
